HEAD	id	access_class	last_access	read_security_id	write_security_id	object_name	access_class_context	owner	longitude	latitude	tag0	tag1	tag2	tag3	tag4	tag5	tag6	tag7	tag8	tag9	payload
DATA	2794	CO_US_Place	1/2/70 0:00	0	0	Hope in Hindman	NULL	NULL	-82.947614	37.312427	Victory Baptist Church	Possum Trot Rd.		Leburn	Knott	KY	41831	US	2	19:00:00	NULL
DATA	2795	CO_US_Place	1/2/70 0:00	0	0	Something Different	NULL	NULL	-84.48486328	38.08268954	First Christian Church	2130 Cumberland Avenue		Middlesboro		KY		US	2	19:00:00	NULL
DATA	2796	CO_US_Place	1/2/70 0:00	0	0	Time to Live	NULL	NULL	-97.39594674	32.34672083		305 West Field St		Cleburne		Texas	76031	US	1	19:00:00	NULL
DATA	2797	CO_US_Place	1/2/70 0:00	0	0	Another Chance	NULL	NULL	-97.6991415	31.11521221	1st Assembly of God Church	502 N. 38th St		Killeen		TX	76543	US	1	19:00:00	NULL
DATA	2798	CO_US_Place	1/2/70 0:00	0	0	Cordova Hope	NULL	NULL	-89.7781772	35.1305357	Hope Presbyterian Room 230	8500 Walnut Grove		Cordova		TN	38018	US	1	18:30:00	NULL
DATA	2799	CO_US_Place	1/2/70 0:00	0	0	Rena NAtta	NULL	NULL	13.0029948	55.5941057		Kapellgatan 6		Malmö		Skåne	214 21	Sverige	3	21:00:00	NULL
DATA	2800	CO_US_Place	1/2/70 0:00	0	0	Green Light Group	NULL	NULL	-79.772351	34.94091	Church of the Messiah	202 N. Lawrence St		Rockingham	Richmond	NC	28379	US	1	20:00:00	NULL
DATA	2801	CO_US_Place	1/2/70 0:00	0	0	Morning Miracles	NULL	NULL	-116.9843195	32.8356606	Step by Step Serenity & Beyond Shop	8790 Cuyamaca Street		Santee		CA	92071	US	3	9:00:00	NULL
DATA	2802	CO_US_Place	1/2/70 0:00	0	0	NA Bagis	NULL	NULL	18.1355426	59.2759694	Tunnelbana Bagarmossen.	Svartågatan 19		Stockholm		Stockholm	128 45	Sverige	3	21:00:00	NULL
DATA	2803	CO_US_Place	1/2/70 0:00	0	0	Möllangruppen	NULL	NULL	13.0089991	55.5903698	På Cafe Möllan	Sofielundsvägen 13		Malmö		Skåne	214 25	Sverige	4	10:00:00	NULL
DATA	2804	CO_US_Place	1/2/70 0:00	0	0	Sapath Group	NULL	NULL	88.4182607	22.6513188	Nityananda Free Primary School	Durganagar Station Road		Durganagar		WB	700065	India	4	19:15:00	NULL
DATA	2805	CO_US_Place	1/2/70 0:00	0	0	Bara för idag	NULL	NULL	11.93886504	57.69879457	Johanneskyrkan	Johannes kyrkogång 1		Göteborg		Västra Götaland	413 18	Sverige	4	11:00:00	NULL
DATA	2806	CO_US_Place	1/2/70 0:00	0	0	Vi kom til at tro	NULL	NULL	9.9228029	57.0720593	Kirkecentret	Strubjerg 167		Nørresundby			9400	US	2	17:45:00	NULL
DATA	2807	CO_US_Place	1/2/70 0:00	0	0	Södergruppen	NULL	NULL	12.8527921	56.6639055		Amiralsgatan 2		Halmstad	Sverige	Halland	302 38	Sverige	4	12:00:00	NULL
DATA	2808	CO_US_Place	1/2/70 0:00	0	0	Vejen til frihed	NULL	NULL	8.965983	56.135701		Fredensgade 14		Herning			7400	US	2	18:00:00	NULL
DATA	2809	CO_US_Place	1/2/70 0:00	0	0	Never Alone	NULL	NULL	12.3035363	55.6517363	Medborgerhuset	Taastrup Hovedgade 71		Taastrup			2630	US	2	18:00:00	NULL
DATA	2810	CO_US_Place	1/2/70 0:00	0	0	Midday Miracles Group	NULL	NULL	-75.664116	41.409402	Saint Luke\'s Church	232 Wyoming Avenue		Scranton		PA	18503-1437	US	5	12:00:00	NULL
DATA	2811	CO_US_Place	1/2/70 0:00	0	0	Step It Up	NULL	NULL	-97.7891945	30.2286025	Sunrise Community Church	4430 Manchaca Rd	South	Austin	Travis	TX	78745	US	1	19:00:00	NULL
DATA	2812	CO_US_Place	1/2/70 0:00	0	0	Living for Today	NULL	NULL	-119.507104	39.3090819		7000 Highway 50 East		Dayton		Nevada	89403	US	1	17:00:00	NULL
DATA	2813	CO_US_Place	1/2/70 0:00	0	0	Santa Fe Group (2nd Sunday Speak & Eat)	NULL	NULL	-95.0834173	29.3713361		12045 15th St.		Santa Fe		TX	77510	US	1	19:00:00	NULL
DATA	2814	CO_US_Place	1/2/70 0:00	0	0	Women\'s Meeting	NULL	NULL	-120.6463651	40.4151378		1855 B Main Street		Susanville		California	96130	US	1	18:00:00	NULL
DATA	2815	CO_US_Place	1/2/70 0:00	0	0	Trinmødet	NULL	NULL	9.5370332	55.7096536	Foreningernes hus 1 sal i gården	Vissingsgade 31		Vejle			7100	US	2	18:30:00	NULL
DATA	2816	CO_US_Place	1/2/70 0:00	0	0	We Do Recover Group	NULL	NULL	-76.1981712	40.6846132	First United Methodist Church	300 West Market Street		Pottsville		PA	17901-2929	US	5	12:00:00	NULL
DATA	2817	CO_US_Place	1/2/70 0:00	0	0	Bara för idag	NULL	NULL	18.06035	59.317246		S:t Paulsgatan 39 D		Stockholm		Stockholm	118 48	Sverige	4	12:00:00	NULL
DATA	2818	CO_US_Place	1/2/70 0:00	0	0	Never Alone Group	NULL	NULL	-85.3109849	35.0652858	CADAS	207 Spears Ave.		Chattanooga		TN	37405	US	1	18:30:00	NULL
DATA	2819	CO_US_Place	1/2/70 0:00	0	0	Alpha Group	NULL	NULL	-84.5216262	42.7338731	Everybody Reads Bookstore	2019 E. Michigan Ave.		Lansing	Ingham	Michigan	48912	United States	6	12:00:00	NULL
DATA	2820	CO_US_Place	1/2/70 0:00	0	0	Recovery at 5/0	NULL	NULL	-84.7265625	42.39100861		206 S. Oak St		Traverse City				US	6	12:00:00	NULL
DATA	2821	CO_US_Place	1/2/70 0:00	0	0	Narcotics Anonymous @ Noon II	NULL	NULL	-83.0918083	42.4184136	Detroit Recovery Project	1121 E. McNichols		Detroit		Michigan	48203	US	6	12:00:00	NULL
DATA	2822	CO_US_Place	1/2/70 0:00	0	0	Attitude of Gratitude	NULL	NULL	-83.9762367	43.4207613	NAMC Clubhouse	1506 Mackinaw Street		Saginaw		MI	48602	US	6	13:00:00	NULL
DATA	2823	CO_US_Place	1/2/70 0:00	0	0	Hugs Not Drugs	NULL	NULL	-84.59990376	37.11381839	First Christian Church (garage building behind church)	1115 North Hwy. 39		Somerset	Pulaski	KY	42501	US	3	19:30:00	NULL
DATA	2824	CO_US_Place	1/2/70 0:00	0	0	Conscious Space	NULL	NULL	-82.961587	42.39674	Victory Fellowship Church	14225 Frankfort		Detroit		MI	48213	US	6	13:30:00	NULL
DATA	2825	CO_US_Place	1/2/70 0:00	0	0	Clean Freedom	NULL	NULL	-77.046843	35.107845	The Country Biscuit	809 Broad St.		New Bern	Craven	NC	28560	US	1	20:00:00	NULL
DATA	2826	CO_US_Place	1/2/70 0:00	0	0	Recovery on Fenkell	NULL	NULL	-83.1933261	42.4013533	Lakeridge Village	15025 Fenkell		Detroit		MI	48227	US	6	14:00:00	NULL
DATA	2827	CO_US_Place	1/2/70 0:00	0	0	Spirit of Recovery	NULL	NULL	-82.9995394	42.3704868	Mack Alive Community Center	3746 FischerSt.		Detroit		MI	48214	US	6	15:00:00	NULL
DATA	2828	CO_US_Place	1/2/70 0:00	0	0	Klippen	NULL	NULL	14.6994521	55.0994744	Metodist kirken	Østergade 16		Rønne			3700	US	2	19:00:00	NULL
DATA	2829	CO_US_Place	1/2/70 0:00	0	0	Keep It Simple	NULL	NULL	-77.0680171	35.5584622	Westbrook Housing Authority	100 Manuel Dr.		Washington	Beaufort	NC	27889	US	1	20:00:00	NULL
DATA	2830	CO_US_Place	1/2/70 0:00	0	0	First Things First	NULL	NULL	-97.0483949	37.0636981		812 W. Chestnut		Arkansas City		KS	67005-2763	US	1	19:00:00	NULL
DATA	2831	CO_US_Place	1/2/70 0:00	0	0	Living Clean Group	NULL	NULL	-97.37027	37.6480559		3735 West Douglas		Wichita		KS	67217-1457	US	1	19:00:00	NULL
DATA	2832	CO_US_Place	1/2/70 0:00	0	0	Surrender to Win	NULL	NULL	-97.8750061	29.9883971	VFW Post #12058	103 S. Front St		Kyle		TX	78640	US	1	19:00:00	NULL
DATA	2833	CO_US_Place	1/2/70 0:00	0	0	New Hope	NULL	NULL	-95.195722	30.186297		17892 N Hwy 59		New Caney		TX	77357	US	1	19:00:00	NULL
DATA	2834	CO_US_Place	1/2/70 0:00	0	0	The Ties That Bind Us	NULL	NULL	-95.48564315	29.78924485	Terrace United Methodist Church	1203 Wirt Road		Houston		TX	77055	US	1	19:30:00	NULL
DATA	2835	CO_US_Place	1/2/70 0:00	0	0	Town East NA	NULL	NULL	-96.6342	32.7959		2209 Gus Thomasson		Mesquite	Dallas	Texas	75150	US	1	19:30:00	NULL
DATA	2836	CO_US_Place	1/2/70 0:00	0	0	Free at Last Group	NULL	NULL	-76.7376328	39.9594105	Union Lutheran Church	408 West Market Street		York		PA	17401-3899	US	5	12:00:00	NULL
DATA	2837	CO_US_Place	1/2/70 0:00	0	0	New Beginnings Group	NULL	NULL	-75.9255541	40.3466365	Hope Rescue Mission	745 North 6th Street		Reading		PA	19610-1703	US	5	12:00:00	NULL
DATA	2838	CO_US_Place	1/2/70 0:00	0	0	Not High at Noon	NULL	NULL	-77.9683012	39.4590499	Destiny Baptist Church	115 N. Raleigh Street		Martinsburg	Berkeley County	WV	25401	US	5	12:00:00	NULL
DATA	2839	CO_US_Place	1/2/70 0:00	0	0	We Do Recover	NULL	NULL	-79.1713142	37.397289	West Lynchburg Baptist Church	3031 Memorial Avenue		Lynchburg		VA	24501	US	5	12:00:00	NULL
DATA	2840	CO_US_Place	1/2/70 0:00	0	0	A Meeting at Lunch	NULL	NULL	-76.350468	37.020597	First Presbyterian Church	514 S. Armistead Avenue		Hampton		VA	23669	US	5	12:00:00	NULL
DATA	2841	CO_US_Place	1/2/70 0:00	0	0	High Noon	NULL	NULL	-76.393024	36.986975	Recovery Baptist Church	303 Blair Avenue		Newport News		VA	23607	US	5	12:00:00	NULL
DATA	2842	CO_US_Place	1/2/70 0:00	0	0	Just for Today Group	NULL	NULL	-83.36666107	40.23629494	Maple Street United Methodist Church	438 E Wheeling St		Lancaster		Ohio	43130	US	7	12:00:00	NULL
DATA	2843	CO_US_Place	1/2/70 0:00	0	0	Great News Group	NULL	NULL	-97.3147975	35.4930717		12256 NE 23rd St		Nicoma Park		OK	73020	US	1	19:30:00	NULL
DATA	2844	CO_Place	1/2/70 0:00	0	0	Hugs Not Drugs	NULL	NULL	-76.317098	37.057818	Community  Presbyterian	400 Fox Hill Road		Hampton		VA	23669	US	4	19:00:00	NULL
DATA	2845	CO_US_Place	1/2/70 0:00	0	0	Kraftkällan	NULL	NULL	15.6257921	60.6084047	Gamla Elverket (Globen)	Ölandsgatan 12D		Falun		Dalarna	791 60	Sverige	4	18:00:00	NULL
DATA	2846	CO_US_Place	1/2/70 0:00	0	0	Svarta Fåret	NULL	NULL	15.6427165	58.4071878	Församlingshemmet vid Tannefors kyrka	Augustbergsgatan 27		Linköping		Östergötland	582 53	Sverige	4	18:00:00	NULL
DATA	2847	CO_US_Place	1/2/70 0:00	0	0	Step By Step	NULL	NULL	-74.19013	40.75511		384 7th Ave.		Newark	Essex	NJ	7104	US	2	18:30:00	NULL
DATA	2848	CO_US_Place	1/2/70 0:00	0	0	NAvet-gruppen	NULL	NULL	18.3112367	57.6473929		Stjärngatan 9		Visby		Gotland	621 41	Sverige	4	18:00:00	NULL
DATA	2849	CO_US_Place	1/2/70 0:00	0	0	Stegfinnarna	NULL	NULL	15.434892	60.483954	Porten till höger	Tunagatan 28		Borlänge		Dalarna	784 34	Sverige	4	18:00:00	NULL
DATA	2850	CO_US_Place	1/2/70 0:00	0	0	H.O.W. We Recover	NULL	NULL	-84.4102342	44.3505083	Zion Lutheran Church	720 2nd Street		Tawas City		MI	48763	US	6	19:00:00	NULL
DATA	2851	CO_US_Place	1/2/70 0:00	0	0	Straight To The Point	NULL	NULL	-84.5101244	39.1254034	Church of Our Savior	65 East Hollister Street		Cincinnati	Hamilton	OH	45219	US	5	18:30:00	NULL
DATA	2852	CO_US_Place	1/2/70 0:00	0	0	Claremore Group	NULL	NULL	-95.6031714	36.3083621		632 E. 4th St.		Claremore	Rogers	OK	74017	US	1	19:30:00	NULL
DATA	2853	CO_US_Place	1/2/70 0:00	0	0	Principles in Action	NULL	NULL	-75.07801	39.61751	Franklin Twp. Public Library	1584 Coles Mills Road		Franklinville	Gloucester	NJ	8322	US	2	19:00:00	NULL
DATA	2854	CO_US_Place	1/2/70 0:00	0	0	Dishari Group	NULL	NULL	88.377612	22.482429	Milani Sanskriti Parishad 19 Ajanta park			Kolkata		WB	700086	India	4	19:30:00	NULL
DATA	2855	CO_US_Place	1/2/70 0:00	0	0	Grateful Living	NULL	NULL	-119.7646308	39.5382203	Alano Club	1640 Prater Way		Sparks		Nevada	89431	US	1	18:30:00	NULL
DATA	2856	CO_US_Place	1/2/70 0:00	0	0	T.A.P.S.	NULL	NULL	-77.4725629	37.604382	Hatcher Memorial Baptist Church	2300 Dumbarton Road		Richmond		VA	23228	US	4	19:00:00	NULL
DATA	2857	CO_US_Place	1/2/70 0:00	0	0	Surrender and Recovery	NULL	NULL	-76.386347	36.820996	United Congregational Christian Church	5900 Portsmouth Blvd		Portsmouth		VA	23701	US	4	19:00:00	NULL
DATA	2858	CO_US_Place	1/2/70 0:00	0	0	Daily Recovery	NULL	NULL	-76.2426738	36.9054923	Mount Gilead Church	1057 Kennedy St		Norfolk		VA	23513	US	4	19:00:00	NULL
DATA	2859	CO_US_Place	1/2/70 0:00	0	0	Rainbow Recovery	NULL	NULL	-85.2204629	42.3045025	Alano Club	1125 W. Territorial		Battle Creek		Michigan		US	6	19:00:00	NULL
DATA	2860	CO_US_Place	1/2/70 0:00	0	0	Shelby County	NULL	NULL	-86.8822445	33.1075575	St Andrew\'s Episcopal Church	935 Plowman Street		Irondale		Alabama	35115	US	3	19:00:00	NULL
DATA	2861	CO_US_Place	1/2/70 0:00	0	0	New Life	NULL	NULL	-82.802394	42.6747093	Henry Ford Macomb Health Ctr.	30725 23 Mile Rd		Chesterfield			48057	US	6	19:00:00	NULL
DATA	2862	CO_US_Place	1/2/70 0:00	0	0	The Stand	NULL	NULL	-76.2778809	36.8561819	New Calvary  Baptist Church	800 E Virginia Beach Blvd		Norfolk		VA	23504	US	4	19:00:00	NULL
DATA	2863	CO_US_Place	1/2/70 0:00	0	0	Never Alone	NULL	NULL	-77.423218	37.552871	Rubicon	2000 Mecklenburg St		Richmond		VA	23223	US	4	19:00:00	NULL
DATA	2864	CO_US_Place	1/2/70 0:00	0	0	Hump Day Group	NULL	NULL	-95.3149904	36.3093942	The Journey	301 NE 1st St.		Pryor	Mayes	OK	74361	US	1	19:30:00	NULL
DATA	2865	CO_US_Place	1/2/70 0:00	0	0	Santa Fe Group (Except 2nd Sunday)	NULL	NULL	-95.08327779	29.37138825		12045 15th St.		Santa Fe		TX	77510	US	1	19:30:00	NULL
DATA	2866	CO_US_Place	1/2/70 0:00	0	0	The Way Out Group	NULL	NULL	-95.9605502	35.6234367		1201 N. Griffen		Okmulgee	Okmulgee	OK		US	1	19:30:00	NULL
DATA	2867	CO_Place	1/2/70 0:00	0	0	Architects of Adversity	NULL	NULL	-86.3492851	43.4111919	Train Depot	124 Hanson St.		Whitehall		Michigan		US	6	19:00:00	NULL
DATA	2868	CO_Place	1/2/70 0:00	0	0	Sunday Solutions	NULL	NULL	-86.6249361	36.1893122	Cumberland Heights Outpatient Center	"3441 Lebanon Road, Suite 108"		Hermitage		TN	37076	US	1	19:00:00	NULL
DATA	2869	CO_US_Place	1/2/70 0:00	0	0	Primary Purpose	NULL	NULL	-82.831143	36.16161	Asbury United Methodist Church	201 S Main St.		Greeneville		TN	37743	US	1	19:00:00	NULL
DATA	2870	CO_Place	1/2/70 0:00	0	0	Design for Living	NULL	NULL	-88.8335671	35.6368047	Pathways	238 Summar Dr		Jackson		TN	38301	US	1	19:15:00	NULL
DATA	2871	CO_Place	1/2/70 0:00	0	0	Women\'s Mtg (ONLY 1st & 3rd Sundays)	NULL	NULL	-90.0242033	34.9610016	Recovery Club	1953 Sartain		Horn Lake		Ms	38637	US	1	20:00:00	NULL
DATA	2872	CO_US_Place	1/2/70 0:00	0	0	Nightshift	NULL	NULL	-83.907295	35.9578212	Recovery Center	808 Sevier Avenue		Knoxville		Tennessee	37920	US	1	23:00:00	NULL
DATA	2873	CO_US_Place	1/2/70 0:00	0	0	Just A Meeting	NULL	NULL	-95.50415039	29.63588906	Gulf Coast Club	14540 Minetta		Houston		TX	77035	US	1	19:30:00	NULL
DATA	2874	CO_Place	1/2/70 0:00	0	0	Manic Mornings	NULL	NULL	-118.563659	34.235918	Club 62	329 Peachtree St.		Nashville		TN	37210	US	2	7:30:00	NULL
DATA	2875	CO_US_Place	1/2/70 0:00	0	0	You + Me = We	NULL	NULL	-89.9916482	35.1180017		1015 South Cooper		Memphis		TN	38104	US	2	8:00:00	NULL
DATA	2876	CO_US_Place	1/2/70 0:00	0	0	Getting Started Group	NULL	NULL	-85.047776	35.9709519	Fourth Dimension Club	2229 West Ave.		Crossville		TN	38555	US	2	8:00:00	NULL
DATA	2877	CO_US_Place	1/2/70 0:00	0	0	Freedom to Change	NULL	NULL	-83.1799613	42.4201048	Grace Hospital	6035 W. Outer Dr. @ Schaefer		Detroit			48235	US	6	19:00:00	NULL
DATA	2878	CO_US_Place	1/2/70 0:00	0	0	Recovery Starts Here	NULL	NULL	-83.1812359	42.4020306	Word of God Church Ministries	13801 Fenkell @ Lesure		Detroit			48227	US	6	19:00:00	NULL
DATA	2879	CO_US_Place	1/2/70 0:00	0	0	Serenity	NULL	NULL	-90.4706638	30.5089409	St. Paul Lutheran Church	707 West Dakota Street		Hammond		Louisiana	70401	United States	1	19:30:00	NULL
DATA	2880	CO_US_Place	1/2/70 0:00	0	0	Surrender	NULL	NULL	-79.7915701	35.711504		1380 Old Cedar Falls Rd		Asheboro	Randolph	NC	27203	US	1	20:00:00	NULL
DATA	2881	CO_US_Place	1/2/70 0:00	0	0	Save Your Ass	NULL	NULL	-82.687987	27.840597	Terra Nova	7550 40th St		Pinellas Park		FL	33781	US	4	17:30:00	NULL
DATA	2882	CO_US_Place	1/2/70 0:00	0	0	Closer to the Heart	NULL	NULL	-83.0128158	42.490921	Renaiss Unity	"11200 E,11 Mi."		Warren		Michigan		US	6	19:00:00	NULL
DATA	2883	CO_Place	1/2/70 0:00	0	0	Please Don\'t Use Dammit	NULL	NULL	-82.8671178	42.5833535	Trinity Lutheran Church	38900 Harper		Clinton Township		Michigan		US	6	19:00:00	NULL
DATA	2884	CO_US_Place	1/2/70 0:00	0	0	Links To Freedom	NULL	NULL	-79.469181	35.714727		1101 West Raleigh St		Siler City	Chatham	NC	27344	US	1	20:00:00	NULL
DATA	2885	CO_US_Place	1/2/70 0:00	0	0	Tme to Change	NULL	NULL	-82.807761	42.6738	Christ the King Lutheran Church	29920 23 Mile Rd.		Chesterfield		MI	48047	US	6	19:00:00	NULL
DATA	2886	CO_US_Place	1/2/70 0:00	0	0	We Need A Meeting Too	NULL	NULL	-80.001832	35.963898	Open Door Ministries	400 N. Centennial Ave		High Point	Guilford	NC	27262	US	1	20:00:00	NULL
DATA	2887	CO_US_Place	1/2/70 0:00	0	0	We Do Recover	NULL	NULL	-79.6661584	36.3621513	Remmsco Inc.	108 N. Main St		Reidsville	Rockingham	NC	27230	US	1	20:00:00	NULL
DATA	2888	CO_US_Place	1/2/70 0:00	0	0	KvinnorNa	NULL	NULL	17.564672	59.089609		Hagagatan 14		Järna		Södermanland	153 32	Sverige	6	17:30:00	NULL
DATA	2889	CO_US_Place	1/2/70 0:00	0	0	Freedom	NULL	NULL	-61.46390381	10.48078066	Waterloo Community Centre	Great Georges Road		Carapichaima		Trinidad and Tobago		US	4	18:00:00	NULL
DATA	2890	CO_Place	1/2/70 0:00	0	0	New Frontiers	NULL	NULL	-100.5010808	28.7095446		571 Quarry St.		Eagle Pass		TX	78852	US	2	18:30:00	NULL
DATA	2891	CO_US_Place	1/2/70 0:00	0	0	Carpe diem	NULL	NULL	13.663129	55.85773		Fridagatan 9A		Hörby		Skåne	242 31	Sverige	4	19:00:00	NULL
DATA	2892	CO_US_Place	1/2/70 0:00	0	0	From Dope to Hope	NULL	NULL	-79.79370117	36.06575205	Church of the Covenant Presbyterian Church	"501 S, Mendenhall St"		Greensboro		NC	27403	US	1	20:00:00	NULL
DATA	2893	CO_US_Place	1/2/70 0:00	0	0	Good Orderly Direction	NULL	NULL	-75.9604582	39.6453253	Shekemiah United Methodist Church	370 Old Bay View Road		North East	Cecil	MD	21901	US	4	19:30:00	NULL
DATA	2894	CO_US_Place	1/2/70 0:00	0	0	We Do Recover Group	NULL	NULL	-83.2873	30.8582		2106 N. Slater St.		Valdosta		GA	31602	US	1	20:00:00	NULL
DATA	2895	CO_US_Place	1/2/70 0:00	0	0	Down To Earth Group	NULL	NULL	80.0966949	13.0474327	Alandur Park Campus	"1, New Street"		Chennai	Alandur	TAM	600016	India	4	20:00:00	NULL
DATA	2896	CO_US_Place	1/2/70 0:00	0	0	NA as Such	NULL	NULL	-84.485427	39.0967811	Newport Library	901 East 6th St		Newport		Kentucky		US	4	19:00:00	NULL
DATA	2897	CO_US_Place	1/2/70 0:00	0	0	Midday Miracles	NULL	NULL	-86.8195995	36.1680979	Missionary Baptist Church	2708 Jefferson Street		Nashville		TN	37208	US	2	11:30:00	NULL
DATA	2898	CO_US_Place	1/2/70 0:00	0	0	Sweet Surrender	NULL	NULL	-86.7114545	36.2722491	City Road Chapel United Methodist Church			Nashville		TN	37115	US	2	12:00:00	NULL
DATA	2899	CO_US_Place	1/2/70 0:00	0	0	High Steppers Group	NULL	NULL	-86.7948266	35.4548909	Greater 1st Baptist Church	512 6th Ave North		Lewisburg		TN	37091	US	2	12:00:00	NULL
DATA	2900	CO_US_Place	1/2/70 0:00	0	0	Möllangruppen	NULL	NULL	13.0089991	55.5903698	På Cafe Möllan	Sofielundsvägen 13		Malmö		Skåne	214 25	Sverige	7	10:00:00	NULL
DATA	2901	CO_Place	1/2/70 0:00	0	0	Örkelljungagruppen	NULL	NULL	13.286863	56.286286	Källarlokal	Sonnarpsvägen 9		Örkelljunga	Sverige	Skåne	28632	US	7	10:00:00	NULL
DATA	2902	CO_US_Place	1/2/70 0:00	0	0	Bokgatan	NULL	NULL	13.01695079	55.58784476		Bokgatan 19		Malmö		Skåne	214 34	Sverige	7	11:00:00	NULL
DATA	2903	CO_US_Place	1/2/70 0:00	0	0	Mariefredsgruppen	NULL	NULL	17.2205522	59.2612494	Munkhagskyrkan	Munkhagsgatan 21		Mariefred		Södermanland	647 30	Sverige	7	11:00:00	NULL
DATA	2904	CO_US_Place	1/2/70 0:00	0	0	Hold det enkelt	NULL	NULL	10.0402367	56.4609778	Kirkens Korshær	Slotsgården 5		Randers			8900	US	2	19:00:00	NULL
DATA	2905	CO_US_Place	1/2/70 0:00	0	0	Sharing in the Park	NULL	NULL	-83.1104702	42.4197397	Detroit Unity Temple	17505 Second Ave		Detroit		Michigan	48203	US	6	19:15:00	NULL
DATA	2906	CO_US_Place	1/2/70 0:00	0	0	New Way NA	NULL	NULL	-88.1878653	30.5455368		6255 swede town rd		theodore		AL		US	4	10:30:00	NULL
DATA	2907	CO_US_Place	1/2/70 0:00	0	0	Freedom to Change	NULL	NULL	-83.1814965	42.4191801	Grace Hospital	6035 W. Outer Drive		Detroit		MI	48235	US	6	19:30:00	NULL
DATA	2908	CO_US_Place	1/2/70 0:00	0	0	FRIDAY NIGHT BRIGHTON	NULL	NULL	-83.7693393	42.5148765	Brighton Church of Christ	6026 Rickett Rd		Brighton		MI		US	6	19:30:00	NULL
DATA	2909	CO_US_Place	1/2/70 0:00	0	0	Down Under Group	NULL	NULL	-83.8291779	34.3104861	Halt Club	817 Holly Dr.		Gainesville		GA	30501	US	1	20:00:00	NULL
DATA	2910	CO_US_Place	1/2/70 0:00	0	0	Bitter Ends Group	NULL	NULL	-85.054768	32.471054	Bethlehem Missionary Baptist Church	3694 Hwy 80		Phenix City		AL	36869	US	1	20:00:00	NULL
DATA	2911	CO_US_Place	1/2/70 0:00	0	0	Any Lengths Group	NULL	NULL	-81.496343	31.163854	AnyLengths Meeting Hall	2506 Norwich St.		Brunswick		GA	31520	US	1	20:00:00	NULL
DATA	2912	CO_US_Place	1/2/70 0:00	0	0	Chosen Few	NULL	NULL	-84.4212672	42.2469825	1st Presbyterian Church	743 W. Michigan Ave		Jackson		MI	49201	US	6	19:30:00	NULL
DATA	2913	CO_US_Place	1/2/70 0:00	0	0	Keep Love Alive	NULL	NULL	-83.0800939	42.4126344	Conner Creek	4777 E. Outer Drive		Detroit		MI	48234	US	6	19:30:00	NULL
DATA	2914	CO_Place	1/2/70 0:00	0	0	Let\'s Start The Week Off Right With Love Group	NULL	NULL	-84.44923	33.775806	Main Street Clubhouse	1976 Donald L Hollowell Pkwy		Atlanta		GA	30318	US	1	20:00:00	NULL
DATA	2915	CO_Place	1/2/70 0:00	0	0	Key to Recovery	NULL	NULL	-83.4043441	42.3943459	Saint Mary\'s Hospital	36475 Five Mile Road		Livonia		MI	48154	US	6	19:30:00	NULL
DATA	2916	CO_US_Place	1/2/70 0:00	0	0	How and why	NULL	NULL	8.486789	55.495991		Kvaglund Parken		Esbjerg			6705	US	2	19:00:00	NULL
DATA	2917	CO_US_Place	1/2/70 0:00	0	0	Tag det roligt	NULL	NULL	12.592127	56.030787				Helsingør		3000		US	2	19:00:00	NULL
DATA	2918	CO_US_Place	1/2/70 0:00	0	0	Livet leves	NULL	NULL	9.395437	56.458471		Vestervangsvej 4		Viborg			8800	US	2	19:00:00	NULL
DATA	2919	CO_US_Place	1/2/70 0:00	0	0	Mandagsmødet	NULL	NULL	10.395578	55.397441	Vor frue kirke	Frue Kirkestræde 12b		Odense			5000	US	2	19:00:00	NULL
DATA	2920	CO_US_Place	1/2/70 0:00	0	0	Bag facaden	NULL	NULL	12.5450214	55.667591	Kristkirken	"Enghave 18, 2.sal"		København V			1670	US	2	19:00:00	NULL
DATA	2921	CO_US_Place	1/2/70 0:00	0	0	Grateful Heads Group	NULL	NULL	-84.9662702	34.7827221	Dalton Serenity Club	720 N. Hamilton St		Dalton		GA	30720	US	1	20:00:00	NULL
DATA	2922	CO_Place	1/2/70 0:00	0	0	Sundsvallsgruppen	NULL	NULL	17.298768	62.384348		Södermalmsgatan 40		Sundsvall		Västernorrland	852 35	Sverige	7	11:15:00	NULL
DATA	2923	CO_US_Place	1/2/70 0:00	0	0	Free At Last Group	NULL	NULL	-81.090528	32.028853	Memorial Health Univ Med Ctr	4700 Waters Ave at 63rd St.		Savannah		GA	31414	US	1	20:00:00	NULL
DATA	2924	CO_US_Place	1/2/70 0:00	0	0	Paid The Price Group	NULL	NULL	-81.798261	32.457004	Bulloch Co. Alcohol and Drug Council	419 Fair Road		Statesboro		GA	30458	US	1	20:00:00	NULL
DATA	2925	CO_US_Place	1/2/70 0:00	0	0	Steps To Freedom	NULL	NULL	-84.510626	39.0875326	Trinity Episcopal Church	326 Madison Avenue		Covington		Kentucky	41011	US	4	19:00:00	NULL
DATA	2926	CO_US_Place	1/2/70 0:00	0	0	A New Way to Live Group	NULL	NULL	-83.4699653	32.2815939	St Luke Episcopal Church	138 South Dooley St		Hawkinsville		GA	31036	US	1	20:00:00	NULL
DATA	2927	CO_US_Place	1/2/70 0:00	0	0	Spiritual Awakening	NULL	NULL	-76.757516	39.273663	Immanuel United Church of Christ	1905 Edmondson Ave.		Catonsville	Baltimore	MD	21228	US	4	20:00:00	NULL
